<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:06:00|2023/5/20 8:06:58|mm|2.9|24.3|48.3|45.4|162.1|12.7</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:05:00|2023/5/20 8:05:59|mm|1.9|26.0|48.0|46.1|167.6|12.9</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:04:00|2023/5/20 8:04:59|mm|2.3|26.9|47.4|45.1|144.6|12.0</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:03:00|2023/5/20 8:03:59|mm|1.9|21.0|45.0|43.1|155.3|12.5</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:02:00|2023/5/20 8:02:59|mm|3.5|25.8|46.6|43.1|174.7|13.2</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:01:00|2023/5/20 8:01:59|mm|1.8|23.4|48.1|46.3|188.2|13.7</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 8:00:00|2023/5/20 8:00:59|mm|2.0|20.6|46.0|44.0|173.1|13.2</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:59:01|2023/5/20 7:59:59|mm|3.9|23.4|46.0|42.1|147.5|12.1</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:58:00|2023/5/20 7:58:59|mm|2.5|25.1|46.6|44.1|166.1|12.9</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:57:00|2023/5/20 7:57:59|mm|1.9|24.0|47.6|45.7|172.0|13.1</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:56:00|2023/5/20 7:56:59|mm|2.0|22.8|48.5|46.5|191.4|13.8</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:55:00|2023/5/20 7:55:59|mm|2.8|26.8|47.2|44.4|166.7|12.9</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:54:00|2023/5/20 7:54:59|mm|2.8|22.4|45.9|43.1|163.1|12.8</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:53:00|2023/5/20 7:53:58|mm|2.3|21.7|46.9|44.6|168.4|13.0</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:52:00|2023/5/20 7:52:59|mm|3.9|23.4|48.3|44.4|154.4|12.4</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:51:00|2023/5/20 7:51:59|mm|2.4|25.9|47.6|45.2|164.0|12.8</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:50:00|2023/5/20 7:50:59|mm|2.0|24.3|46.0|44.0|153.1|12.4</Param>
<Param>1|O_1_1|76m塔顶整体位移|MINUTE|2023/5/20 7:49:00|2023/5/20 7:49:59|mm|2.2|23.1|47.0|44.8|184.3|13.6</Param>
<Param>1|V_1_1|76m塔顶垂直度|MINUTE|2023/5/16 8:18:55|2023/5/16 8:18:55|mm|6.9|6.9|6.9|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|MINUTE|2023/5/19 8:05:58|2023/5/19 8:05:58|mm|2.9|2.9|2.9|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|MINUTE|2023/5/17 8:01:38|2023/5/17 8:01:38|mm|6.2|6.2|6.2|0.0|0.0|0.0</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:48:00|2023/5/20 8:48:59||0.1|2.6|4.9|4.8|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:47:00|2023/5/20 8:47:59||0.0|2.5|4.9|4.9|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:46:00|2023/5/20 8:46:59||0.2|2.6|4.8|4.6|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:45:00|2023/5/20 8:45:59||0.1|2.5|5.0|4.9|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:44:00|2023/5/20 8:44:59||0.1|2.3|4.9|4.8|2.4|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:43:00|2023/5/20 8:43:59||0.0|2.4|4.9|4.9|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:42:00|2023/5/20 8:42:59||0.0|2.2|4.9|4.9|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:41:00|2023/5/20 8:41:59||0.0|2.5|5.0|5.0|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:40:00|2023/5/20 8:40:59||0.0|2.2|5.0|5.0|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:39:00|2023/5/20 8:39:59||0.1|2.9|5.0|4.9|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:38:00|2023/5/20 8:38:59||0.0|2.6|5.0|5.0|2.7|1.6</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:37:00|2023/5/20 8:37:59||0.0|2.8|5.0|5.0|2.6|1.6</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:36:00|2023/5/20 8:36:59||0.0|2.4|4.7|4.7|1.6|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:35:00|2023/5/20 8:35:59||0.1|2.4|4.9|4.8|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:34:00|2023/5/20 8:34:59||0.1|2.6|5.0|4.9|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:33:00|2023/5/20 8:33:59||0.0|2.4|5.0|5.0|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:32:00|2023/5/20 8:32:59||0.1|2.3|4.8|4.7|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:31:00|2023/5/20 8:31:59||0.0|2.7|4.9|4.9|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:30:00|2023/5/20 8:30:59||0.0|2.2|4.9|4.9|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:29:00|2023/5/20 8:29:59||0.0|2.4|5.0|5.0|2.3|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:28:00|2023/5/20 8:28:59||0.1|2.5|4.9|4.8|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:27:00|2023/5/20 8:27:59||0.0|2.6|5.0|5.0|2.4|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:26:00|2023/5/20 8:26:59||0.0|2.4|4.9|4.9|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:25:00|2023/5/20 8:25:59||0.2|2.4|4.9|4.7|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:24:00|2023/5/20 8:24:59||0.1|2.8|4.9|4.8|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:23:00|2023/5/20 8:23:59||0.1|2.4|4.9|4.8|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:22:00|2023/5/20 8:22:59||0.0|2.5|4.9|4.9|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:21:00|2023/5/20 8:21:59||0.1|2.3|4.9|4.8|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:20:00|2023/5/20 8:20:59||0.0|2.3|5.0|5.0|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:19:00|2023/5/20 8:19:59||0.2|2.6|4.9|4.7|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:18:00|2023/5/20 8:18:59||0.1|2.5|4.7|4.6|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:17:00|2023/5/20 8:17:59||0.2|3.0|5.0|4.8|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:16:00|2023/5/20 8:16:59||0.1|2.3|4.9|4.8|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:15:00|2023/5/20 8:15:59||0.0|2.2|4.8|4.8|1.5|1.2</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:14:00|2023/5/20 8:14:59||0.1|2.3|4.9|4.8|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:13:00|2023/5/20 8:13:59||0.0|2.3|5.0|5.0|2.3|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:12:00|2023/5/20 8:12:59||0.1|2.8|4.9|4.8|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:11:00|2023/5/20 8:11:59||0.0|2.6|4.9|4.9|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:10:00|2023/5/20 8:10:59||0.1|2.9|4.9|4.8|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:09:00|2023/5/20 8:09:59||0.1|2.5|5.0|4.9|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:08:00|2023/5/20 8:08:59||0.1|2.6|4.9|4.8|2.3|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:07:00|2023/5/20 8:07:59||0.0|2.5|5.0|5.0|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:06:00|2023/5/20 8:06:59||0.0|2.6|4.9|4.9|2.6|1.6</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:05:00|2023/5/20 8:05:59||0.1|2.6|5.0|4.9|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:04:00|2023/5/20 8:04:59||0.2|2.7|4.7|4.5|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:03:00|2023/5/20 8:03:59||0.1|2.3|4.9|4.8|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:02:00|2023/5/20 8:02:59||0.2|2.5|4.7|4.5|1.7|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:01:00|2023/5/20 8:01:59||0.1|2.4|5.0|4.9|2.2|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 8:00:00|2023/5/20 8:00:59||0.1|2.3|5.0|4.9|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:59:00|2023/5/20 7:59:59||0.1|2.6|5.0|4.9|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:58:00|2023/5/20 7:58:59||0.2|2.4|5.0|4.8|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:57:00|2023/5/20 7:57:59||0.1|2.4|4.9|4.8|2.1|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:56:00|2023/5/20 7:56:59||0.1|2.6|5.0|4.9|1.7|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:55:00|2023/5/20 7:55:59||0.1|2.7|5.0|4.9|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:54:00|2023/5/20 7:54:59||0.1|2.5|5.0|4.9|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:53:00|2023/5/20 7:53:59||0.2|2.7|4.9|4.7|1.9|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:52:00|2023/5/20 7:52:59||0.0|2.5|4.9|4.9|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:51:00|2023/5/20 7:51:59||0.3|2.7|5.0|4.7|2.3|1.5</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:50:00|2023/5/20 7:50:59||0.2|2.3|4.9|4.7|1.8|1.3</Param>
<Param>1|Risk1|76m塔综合风险值|MINUTE|2023/5/20 7:49:00|2023/5/20 7:49:59||0.0|2.5|4.9|4.9|1.8|1.3</Param>
</Minute>
<Hour>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 7:00:00|2023/5/20 7:59:59|mm|1.5|23.7|48.5|47.0|153.7|12.4</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 6:00:00|2023/5/20 6:59:59|mm|10.1|23.6|40.8|30.7|65.3|8.1</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 5:00:00|2023/5/20 5:59:59|mm|12.9|23.9|39.0|26.1|59.3|7.7</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 4:00:00|2023/5/20 4:59:59|mm|12.8|24.0|39.3|26.5|60.5|7.8</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 3:00:01|2023/5/20 3:59:59|mm|12.8|23.5|39.2|26.4|61.9|7.9</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 2:00:00|2023/5/20 2:59:59|mm|11.6|23.7|40.0|28.4|67.4|8.2</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 1:00:00|2023/5/20 1:59:59|mm|9.2|23.5|41.5|32.3|77.3|8.8</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/20 0:00:00|2023/5/20 0:59:58|mm|9.0|23.1|41.7|32.7|93.6|9.7</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 23:00:00|2023/5/18 23:59:59|mm|5.2|23.4|45.4|40.2|115.2|10.7</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 22:00:00|2023/5/18 22:59:59|mm|4.7|22.9|45.1|40.4|130.4|11.4</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 21:00:00|2023/5/18 21:59:59|mm|3.9|23.7|45.9|42.0|144.1|12.0</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 20:00:00|2023/5/18 20:59:59|mm|0.8|23.9|48.3|47.5|168.0|13.0</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 19:00:00|2023/5/18 19:59:59|mm|0.2|25.8|52.9|52.7|210.1|14.5</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 18:00:00|2023/5/18 18:59:59|mm|0.3|24.7|50.0|49.7|200.1|14.1</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 17:00:00|2023/5/18 17:59:59|mm|0.1|26.0|53.8|53.7|215.2|14.7</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 16:00:00|2023/5/18 16:59:58|mm|2.1|30.2|60.3|58.2|240.1|15.5</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 15:00:01|2023/5/18 15:59:59|mm|0.5|28.2|61.1|60.6|239.0|15.5</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 14:00:00|2023/5/18 14:59:59|mm|0.6|27.3|57.5|56.9|228.0|15.1</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 13:00:00|2023/5/18 13:59:59|mm|0.2|26.1|57.7|57.5|220.0|14.8</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 12:00:00|2023/5/18 12:59:59|mm|0.3|26.5|55.0|54.7|225.3|15.0</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 11:00:00|2023/5/18 11:59:59|mm|1.7|29.9|62.4|60.7|244.5|15.6</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 10:00:00|2023/5/18 10:59:58|mm|1.3|28.0|57.8|56.5|234.5|15.3</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/18 9:00:00|2023/5/18 9:59:59|mm|1.5|26.8|54.1|52.6|226.8|15.1</Param>
<Param>1|O_1_1|76m塔顶整体位移|HOUR|2023/5/19 8:00:00|2023/5/19 8:59:59|mm|1.3|27.6|54.7|53.4|225.0|15.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 7:38:57|2023/5/20 7:38:57|mm|9.1|9.1|9.1|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 6:31:09|2023/5/20 6:31:09|mm|14.0|14.0|14.0|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 5:24:24|2023/5/20 5:24:24|mm|13.9|13.9|13.9|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 4:17:39|2023/5/20 4:17:39|mm|13.6|13.6|13.6|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 3:10:54|2023/5/20 3:10:54|mm|13.1|13.1|13.1|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 2:04:09|2023/5/20 2:04:09|mm|11.6|11.6|11.6|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/18 1:54:32|2023/5/18 1:54:32|mm|11.1|11.1|11.1|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/20 0:57:01|2023/5/20 0:57:01|mm|10.0|10.0|10.0|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/18 22:45:20|2023/5/18 22:45:20|mm|6.4|6.4|6.4|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/16 21:43:40|2023/5/16 21:43:40|mm|6.7|6.7|6.7|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/17 17:39:32|2023/5/17 17:39:32|mm|2.3|2.3|2.3|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/17 12:23:02|2023/5/17 12:23:02|mm|2.8|2.8|2.8|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/18 10:42:28|2023/5/18 10:42:28|mm|3.3|3.3|3.3|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/17 9:26:33|2023/5/17 9:26:33|mm|3.4|3.4|3.4|0.0|0.0|0.0</Param>
<Param>1|V_1_1|76m塔顶垂直度|HOUR|2023/5/17 8:01:38|2023/5/17 8:01:38|mm|6.2|6.2|6.2|0.0|0.0|0.0</Param>
<Param>1|Risk1|76m塔综合风险值|HOUR|2023/5/20 7:00:00|2023/5/20 7:59:59||0.0|2.5|5.0|5.0|2.0|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|HOUR|2023/5/20 6:00:00|2023/5/20 6:59:59||0.0|2.5|5.0|5.0|2.1|1.4</Param>
<Param>1|Risk1|76m塔综合风险值|HOUR|2023/5/20 5:00:00|2023/5/20 5:59:59||0.0|2.5|5.0|5.0|2.0|1.4</Param>
